stop_id,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
15033,c. Barcelona - c. Caldes de Montbui,41.971675,2.814982,https://www.girona.cat/appbus/go?qr=15033,,,1
15035,c. Barcelona  142,41.9674643297389,2.81325117373269,https://www.girona.cat/appbus/go?qr=15035,,,1
15036,c. Barcelona  151,41.96738,2.813369,https://www.girona.cat/appbus/go?qr=15036,,,1
15037,c. Barcelona  202,41.9639505716073,2.81183631931445,https://www.girona.cat/appbus/go?qr=15037,,,1
15038,Rotonda Mas Gri,41.9615426638328,2.81077568461402,https://www.girona.cat/appbus/go?qr=15038,,,1
15039,c. Barcelona  216,41.954039,2.807853,https://www.girona.cat/appbus/go?qr=15039,,,1
15040,Estació d'Autobusos / RENFE,41.9791062170036,2.81791852377473,https://www.girona.cat/appbus/go?qr=15040,,,1
15041,c. Barcelona  Avellaneda,41.9545141121829,2.80819405117515,https://www.girona.cat/appbus/go?qr=15041,,,1
15042,c. Barcelona - c. Emili Grahit,41.9753376489631,2.81644151807922,https://www.girona.cat/appbus/go?qr=15042,,,1
15043,c. Montjovi,41.9956767227439,2.83683439591415,https://www.girona.cat/appbus/go?qr=15043,,,1
15044,c. Bellpuig,41.9968823619926,2.83709380005454,https://www.girona.cat/appbus/go?qr=15044,,,1
15045,c. Sant Gregori,41.9921978953221,2.81005944563349,https://www.girona.cat/appbus/go?qr=15045,,,1
15046,Dipòsit Municipal de vehicles,41.958635,2.801648,https://www.girona.cat/appbus/go?qr=15046,,,1
15047,Dipòsit Municipal de Vehicles,41.9582247947022,2.80097221836864,https://www.girona.cat/appbus/go?qr=15047,,,1
15048,c. Sta. Coloma  Pol. Mas Xirgu,41.96443,2.807192,https://www.girona.cat/appbus/go?qr=15048,,,1
15049,c. Sta  Coloma  55,41.9646454871813,2.80768621968785,https://www.girona.cat/appbus/go?qr=15049,,,1
15050,c. Sta  Coloma  79,41.961667,2.80477,https://www.girona.cat/appbus/go?qr=15050,,,1
15051,ctra. Taialà,41.9931924537384,2.80858436270161,https://www.girona.cat/appbus/go?qr=15051,,,1
15053,Escola Taialà,41.99417890308,2.80595897719594,https://www.girona.cat/appbus/go?qr=15053,,,1
15054,c. Calderers,41.9870032326583,2.82439069255404,https://www.girona.cat/appbus/go?qr=15054,,,1
15055,Els Químics,41.9684415873122,2.82091943206974,https://www.girona.cat/appbus/go?qr=15055,,,1
15056,c. Caldes de Montbui,41.9688903559971,2.81920374141074,https://www.girona.cat/appbus/go?qr=15056,,,1
15057,Camí vell de Fornells,41.9526064779601,2.81779298206534,https://www.girona.cat/appbus/go?qr=15057,,,1
15058,La Creu de Palau,41.9569624338229,2.81999671132549,https://www.girona.cat/appbus/go?qr=15058,,,1
15059,Tennis Palau,41.9511140298651,2.81663149145395,https://www.girona.cat/appbus/go?qr=15059,,,1
15060,CAP Montilivi,41.9721694533156,2.8274469243253,https://www.girona.cat/appbus/go?qr=15060,,,1
15061,c. Cort Reial,41.9849572027391,2.82506909336701,https://www.girona.cat/appbus/go?qr=15061,,,1
15062,Pavelló de Palau,41.9656138026544,2.8207991304459,https://www.girona.cat/appbus/go?qr=15062,,,1
15063,Pavelló de Palau,41.9654075924808,2.8209360110421,https://www.girona.cat/appbus/go?qr=15063,,,1
15064,pda. Creu de Palau  45,41.963418188449,2.8205197495827,https://www.girona.cat/appbus/go?qr=15064,,,1
15065,Residència d'Estudiants,41.9599219876043,2.81984875352804,https://www.girona.cat/appbus/go?qr=15065,,,1
15066,Residència d'Estudiants,41.9599926271727,2.8196884765083,https://www.girona.cat/appbus/go?qr=15066,,,1
15067,c. Pau Birol,41.967094,2.809531,https://www.girona.cat/appbus/go?qr=15067,,,1
15068,c. Emili Grahit,41.9754840258156,2.81765522061853,https://www.girona.cat/appbus/go?qr=15068,,,1
15070,UdG - Centre,41.9741524755076,2.8236299724399,https://www.girona.cat/appbus/go?qr=15070,,,1
15071,c. Emili Grahit / c. Migdia,41.9748374552444,2.82074868069896,https://www.girona.cat/appbus/go?qr=15071,,,1
15072,c. Emili Grahit  Guàrdia Civil,41.9734149386458,2.82735236390303,https://www.girona.cat/appbus/go?qr=15072,,,1
15073,UdG - Centre,41.9743358154734,2.82337307476864,https://www.girona.cat/appbus/go?qr=15073,,,1
15075,c. Riu Güell - c. Valladolid,41.970523,2.80882,https://www.girona.cat/appbus/go?qr=15075,,,1
15076,c. Riu Güell - c. València,41.969043,2.808321,https://www.girona.cat/appbus/go?qr=15076,,,1
15079,Estació d Autobusos RENFE,41.97838,2.815655,https://www.girona.cat/appbus/go?qr=15079,,,1
15082,UdG - Econòmiques,41.9625171247718,2.83223041929934,https://www.girona.cat/appbus/go?qr=15082,,,1
15083,UdG - Dret,41.9608541088525,2.83084987040918,https://www.girona.cat/appbus/go?qr=15083,,,1
15084,c. Francesc Macià  72,41.9977022888818,2.83045372869215,https://www.girona.cat/appbus/go?qr=15084,,,1
15085,pg. Gral. Mendoza - pl. del Lleó,41.9796749454906,2.82353394493773,https://www.girona.cat/appbus/go?qr=15085,,,1
15102,c. Palamós  1,41.989878267466,2.82451017310997,https://www.girona.cat/appbus/go?qr=15102,,,1
15115,Gran Via Jaume I - c. Nou,41.9829562846919,2.81985825137471,https://www.girona.cat/appbus/go?qr=15115,,,1
15116,pl. 1 d'Octubre de 2017,41.9838781791226,2.81991325552488,https://www.girona.cat/appbus/go?qr=15116,,,1
15117,Gran Via Jaume I / Generalitat,41.9804894388653,2.82124887866481,https://www.girona.cat/appbus/go?qr=15117,,,1
15118,Pont d'en Vidal,41.9853590962998,2.81724953264735,https://www.girona.cat/appbus/go?qr=15118,,,1
15119,c. Güell,41.977697630676,2.81021773559383,https://www.girona.cat/appbus/go?qr=15119,,,1
15120,Pont d'en Vidal,41.985267753349,2.8177894004595,https://www.girona.cat/appbus/go?qr=15120,,,1
15121,Hospital Josep Trueta,41.9972867869363,2.81944197418925,https://www.girona.cat/appbus/go?qr=15121,,,1
15122,c. J.Ruyra i Oms,41.9726059225698,2.82646505318842,https://www.girona.cat/appbus/go?qr=15122,,,1
15126,c. Jaume Pons i Martí,41.989251,2.824443,https://www.girona.cat/appbus/go?qr=15126,,,1
15127,Pl. Miquel Santaló,41.9788284138487,2.82074455235048,https://www.girona.cat/appbus/go?qr=15127,,,1
15128,CAP Güell,41.9832912937241,2.81199737666468,https://www.girona.cat/appbus/go?qr=15128,,,1
15129,c. Joaquim Vayreda,41.9847692896055,2.81552216901234,https://www.girona.cat/appbus/go?qr=15129,,,1
15130,c. Joaquim Vayreda / Devesa,41.9845077156737,2.81332657056855,https://www.girona.cat/appbus/go?qr=15130,,,1
15132,c. Josep M. Prat,41.9950899996453,2.80397406072409,https://www.girona.cat/appbus/go?qr=15132,,,1
15133,c. Josep M. Prat,41.9950151833499,2.80388206993782,https://www.girona.cat/appbus/go?qr=15133,,,1
15134,UdG Campus Barri Vell,41.98402617126427,2.827960252761841,https://www.girona.cat/appbus/go?qr=15134,,,1
15135,Sant Daniel  Monestir,41.9887061090709,2.83302535586893,https://www.girona.cat/appbus/go?qr=15135,,,1
15136,av. Lluís Pericot,41.9675098787341,2.82363884494137,https://www.girona.cat/appbus/go?qr=15136,,,1
15137,c. M. Aurèlia Capmany,41.9668280529009,2.82839383292737,https://www.girona.cat/appbus/go?qr=15137,,,1
15139,c. M. de Déu de la Salut,41.9730783795954,2.81225540516335,https://www.girona.cat/appbus/go?qr=15139,,,1
15140,c. Migdia amb c. Emili Grahit,41.9743271515834,2.82043481334621,https://www.girona.cat/appbus/go?qr=15140,,,1
