route_id,service_id,trip_id,trip_headsign,trip_short_name,shape_id,wheelchair_accessible,bikes_allowed
L1,DisFir,DisFir_1211_18,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1211_19,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L1,DisFir,DisFir_1211_1,Montjuic,Destí Montjuic,L1-301,1,1
L2,DisFir,DisFir_1211_20,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DisFir,DisFir_1211_21,Montjuïc,Destí Montjuic,L1-1,1,1
L1,DisFir,DisFir_1211_22,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1211_23,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DisFir,DisFir_1211_24,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DisFir,DisFir_1211_2,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1211_3,Puig d'en Roca,Destí Hospital Josep Trueta i  Puig d'en Roca,L2-101,1,1
L2,DisFir,DisFir_1211_4,Avellaneda,Destí Avellaneda,L2-102,1,1
L1,DisFir,DisFir_1211_5,Montjuïc,Destí Montjuic,L1-1,1,1
L1,DisFir,DisFir_1211_6,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1211_7,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DisFir,DisFir_1211_8,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DisFir,DisFir_1211_9,Montjuic,Destí Montjuic,L1-301,1,1
L2,DisFir,DisFir_1212_10,Avellaneda,Destí Avellaneda,L2-102,1,1
L1,DisFir,DisFir_1212_11,Montjuïc,Destí Montjuic,L1-1,1,1
L1,DisFir,DisFir_1212_12,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1212_13,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DisFir,DisFir_1212_14,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DisFir,DisFir_1212_15,Montjuic,Destí Montjuic,L1-301,1,1
L1,DisFir,DisFir_1212_16,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1212_17,Puig d'en Roca,Destí Hospital Josep Trueta i  Puig d'en Roca,L2-101,1,1
L2,DisFir,DisFir_1212_18,Avellaneda,Destí Avellaneda,L2-102,1,1
L1,DisFir,DisFir_1212_19,Montjuïc,Destí Montjuic,L1-1,1,1
L2,DisFir,DisFir_1212_1,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L1,DisFir,DisFir_1212_20,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1212_21,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DisFir,DisFir_1212_22,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DisFir,DisFir_1212_23,Montjuic,Destí Montjuic,L1-301,1,1
L1,DisFir,DisFir_1212_24,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1212_25,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DisFir,DisFir_1212_26,Avellaneda,Destí Avellaneda,L2-2,1,1
L2,DisFir,DisFir_1212_2,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DisFir,DisFir_1212_3,Montjuïc,Destí Montjuic,L1-1,1,1
L1,DisFir,DisFir_1212_4,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1212_5,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DisFir,DisFir_1212_6,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DisFir,DisFir_1212_7,Montjuic,Destí Montjuic,L1-301,1,1
L1,DisFir,DisFir_1212_8,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1212_9,Puig d'en Roca,Destí Hospital Josep Trueta i  Puig d'en Roca,L2-101,1,1
L2,DisFir,DisFir_1213_10,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DisFir,DisFir_1213_11,Montjuic,Destí Montjuic,L1-301,1,1
L1,DisFir,DisFir_1213_12,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1213_13,Puig d'en Roca,Destí Hospital Josep Trueta i  Puig d'en Roca,L2-101,1,1
L2,DisFir,DisFir_1213_14,Avellaneda,Destí Avellaneda,L2-102,1,1
L1,DisFir,DisFir_1213_15,Montjuïc,Destí Montjuic,L1-1,1,1
L1,DisFir,DisFir_1213_16,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1213_17,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DisFir,DisFir_1213_18,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DisFir,DisFir_1213_19,Montjuic,Destí Montjuic,L1-301,1,1
L2,DisFir,DisFir_1213_1,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L1,DisFir,DisFir_1213_20,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1213_21,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DisFir,DisFir_1213_22,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DisFir,DisFir_1213_23,Montjuïc,Destí Montjuic,L1-1,1,1
L1,DisFir,DisFir_1213_24,Ramon Folch,Destí Av. Ramon Folch,L1-202,1,1
L2,DisFir,DisFir_1213_2,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DisFir,DisFir_1213_3,Montjuic,Destí Montjuic,L1-301,1,1
L1,DisFir,DisFir_1213_4,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1213_5,Puig d'en Roca,Destí Hospital Josep Trueta i  Puig d'en Roca,L2-101,1,1
L2,DisFir,DisFir_1213_6,Avellaneda,Destí Avellaneda,L2-102,1,1
L1,DisFir,DisFir_1213_7,Montjuïc,Destí Montjuic,L1-1,1,1
L1,DisFir,DisFir_1213_8,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1213_9,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DisFir,DisFir_1214_10,Puig d'en Roca,Destí Hospital Josep Trueta i  Puig d'en Roca,L2-101,1,1
L2,DisFir,DisFir_1214_11,Avellaneda,Destí Avellaneda,L2-102,1,1
L1,DisFir,DisFir_1214_12,Montjuïc,Destí Montjuic,L1-1,1,1
L1,DisFir,DisFir_1214_13,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1214_14,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DisFir,DisFir_1214_15,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DisFir,DisFir_1214_16,Montjuic,Destí Montjuic,L1-301,1,1
L1,DisFir,DisFir_1214_17,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1214_18,Puig d'en Roca,Destí Hospital Josep Trueta i  Puig d'en Roca,L2-101,1,1
L2,DisFir,DisFir_1214_19,Avellaneda,Destí Avellaneda,L2-102,1,1
L1,DisFir,DisFir_1214_1,Avellaneda,Destí Avellaneda,L1-2,1,1
L1,DisFir,DisFir_1214_20,Montjuïc,Destí Montjuic,L1-1,1,1
L1,DisFir,DisFir_1214_21,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1214_22,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DisFir,DisFir_1214_23,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DisFir,DisFir_1214_24,Montjuic,Destí Montjuic,L1-301,1,1
L2,DisFir,DisFir_1214_2,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DisFir,DisFir_1214_3,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DisFir,DisFir_1214_4,Montjuïc,Destí Montjuic,L1-1,1,1
L1,DisFir,DisFir_1214_5,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1214_6,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DisFir,DisFir_1214_7,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DisFir,DisFir_1214_8,Montjuic,Destí Montjuic,L1-301,1,1
L1,DisFir,DisFir_1214_9,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1215_10,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DisFir,DisFir_1215_11,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DisFir,DisFir_1215_12,Montjuic,Destí Montjuic,L1-301,1,1
L1,DisFir,DisFir_1215_13,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1215_14,Puig d'en Roca,Destí Hospital Josep Trueta i  Puig d'en Roca,L2-101,1,1
L2,DisFir,DisFir_1215_15,Avellaneda,Destí Avellaneda,L2-102,1,1
L1,DisFir,DisFir_1215_16,Montjuïc,Destí Montjuic,L1-1,1,1
L1,DisFir,DisFir_1215_17,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1215_18,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DisFir,DisFir_1215_19,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DisFir,DisFir_1215_1,Avellaneda,Destí Avellaneda,L1-2,1,1
L1,DisFir,DisFir_1215_20,Montjuic,Destí Montjuic,L1-301,1,1
L1,DisFir,DisFir_1215_21,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1215_22,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DisFir,DisFir_1215_23,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DisFir,DisFir_1215_24,Montjuïc,Destí Montjuic,L1-1,1,1
L2,DisFir,DisFir_1215_2,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DisFir,DisFir_1215_3,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DisFir,DisFir_1215_4,Montjuic,Destí Montjuic,L1-301,1,1
L1,DisFir,DisFir_1215_5,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DisFir,DisFir_1215_6,Puig d'en Roca,Destí Hospital Josep Trueta i  Puig d'en Roca,L2-101,1,1
L2,DisFir,DisFir_1215_7,Avellaneda,Destí Avellaneda,L2-102,1,1
L1,DisFir,DisFir_1215_8,Montjuïc,Destí Montjuic,L1-1,1,1
L1,DisFir,DisFir_1215_9,Avellaneda,Destí Avellaneda,L1-2,1,1
L5,DisFir,DisFir_511_10,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_511_11,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_511_12,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_511_13,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_511_14,Germans Sàbat,Destí Germans Sàbat,L5-301,1,1
L5,DisFir,DisFir_511_15,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_511_16,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_511_17,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_511_18,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_511_19,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_511_1,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_511_20,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_511_2,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_511_3,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_511_4,Germans Sàbat,Destí Germans Sàbat,L5-301,1,1
L5,DisFir,DisFir_511_5,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_511_6,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_511_7,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_511_8,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_511_9,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_512_10,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_512_11,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_512_12,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_512_13,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_512_14,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_512_15,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_512_16,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_512_17,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_512_18,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_512_19,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_512_1,Germans Sàbat,Destí Germans Sàbat,L5-101,1,1
L5,DisFir,DisFir_512_20,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_512_2,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_512_3,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_512_4,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_512_5,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_512_6,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_512_7,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_512_8,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_512_9,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_513_10,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_513_11,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_513_12,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_513_13,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_513_14,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_513_15,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_513_16,Aiguaviva,Destí Aiguaviva via Vilablareix,L5-302,1,1
L5,DisFir,DisFir_513_17,Germans Sàbat,Destí Germans Sàbat,L5-301,1,1
L5,DisFir,DisFir_513_18,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_513_19,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_513_1,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_513_20,Aiguaviva,Destí Aiguaviva via Vilablareix,L5-302,1,1
L5,DisFir,DisFir_513_2,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_513_3,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_513_4,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_513_5,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_513_6,Vilablareix,Destí Vilablareix,L5-402,1,1
L5,DisFir,DisFir_513_7,Germans Sàbat,Destí Germans Sàbat,L5-401,1,1
L5,DisFir,DisFir_513_8,Aiguaviva,Destí Aiguaviva via Vilablareix,L5-302,1,1
L5,DisFir,DisFir_513_9,Germans Sàbat,Destí Germans Sàbat,L5-301,1,1
L7,DisFir,DisFir_731_10,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_731_11,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_731_12,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_731_13,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_731_14,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_731_15,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_731_16,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_731_17,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_731_18,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_731_19,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_731_1,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_731_20,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_731_21,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_731_22,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_731_23,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_731_24,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_731_25,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_731_26,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_731_27,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_731_28,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_731_29,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_731_2,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_731_30,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_731_3,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_731_4,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_731_5,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_731_6,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_731_7,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_731_8,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_731_9,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_732_10,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_732_11,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_732_12,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_732_13,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_732_14,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_732_15,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_732_16,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_732_17,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_732_18,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_732_19,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_732_1,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_732_20,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_732_21,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_732_22,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_732_23,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_732_24,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_732_25,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_732_26,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_732_27,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_732_28,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_732_29,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_732_2,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_732_3,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_732_4,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_732_5,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_732_6,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_732_7,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DisFir,DisFir_732_8,Can Gibert del Pla,Destí Can Gibert del Pla,L7-2,1,1
L7,DisFir,DisFir_732_9,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L10,Dissabtes-26,Disab26_1001_10,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1001_11,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1001_12,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1001_13,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1001_14,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1001_15,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1001_16,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1001_17,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1001_18,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1001_19,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1001_01,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1001_20,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1001_21,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1001_22,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1001_23,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1001_24,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1001_25,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1001_26,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1001_27,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1001_28,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1001_29,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1001_02,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1001_03,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1001_04,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1001_05,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1001_06,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1001_07,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1001_08,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1001_09,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1002_10,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1002_11,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1002_12,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1002_13,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1002_14,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1002_15,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1002_16,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1002_17,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1002_18,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1002_19,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1002_01,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1002_20,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1002_21,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1002_22,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1002_23,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1002_24,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1002_25,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1002_26,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,Dissabtes-26,Disab26_1002_27,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,Dissabtes-26,Disab26_1002_28,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
